Block Number,Proposer ID,Builder ID,Winning Bid Value,Winning Block Value,Reward,Builder ID 1 Bid,Builder ID 2 Bid,Builder ID 3 Bid,Builder ID 4 Bid,Builder ID 5 Bid,Builder ID 10 Bid,Builder ID 30 Bid,Builder ID 50 Bid,Builder ID 70 Bid,Builder ID 90 Bid,Builder ID 1 Block Value,Builder ID 2 Block Value,Builder ID 3 Block Value,Builder ID 4 Block Value,Builder ID 5 Block Value,Builder ID 10 Block Value,Builder ID 30 Block Value,Builder ID 50 Block Value,Builder ID 70 Block Value,Builder ID 90 Block Value
3694,3,3,501.2,501.2,501.2,0,0,0,0,0,0,408.601,0,0,0,245.437,298.703,501.2,82.9045,236.203,297.473,425.202,370.9,287.542,319.796
3695,5,10,435.517,463.034,27.5172,0,0,0,0,0,435.517,0,408.514,0,0,178.843,261.614,331.651,141.421,427.489,463.034,250.935,463.029,497.316,236.057
3696,70,70,510.391,510.391,510.391,0,0,0,0,0,436.191,0,0,360.196,0,289.196,192.58,379.271,78.4401,367.157,470.382,403.175,308.243,510.391,485.651
3697,4,10,436.475,598.949,162.475,0,0,0,0,0,436.475,0,0,360.035,0,170.509,269.771,343.777,178.927,288.398,598.949,260.235,412.46,454.069,392.58
3698,10,50,435.945,525.89,89.945,0,0,360.185,0,0,0,0,435.945,0,0,139.375,225.338,390.371,163.679,334.245,368.525,284.404,525.89,348.984,312.564
3699,5,5,415.217,415.217,415.217,0,0,0,0,0,0,0,0,408,0,127.722,334.459,449.886,139.668,415.217,333.041,305.764,308.245,448.001,327.878
3700,5,5,350.658,350.658,350.658,0,0,0,0,0,0,0,0,0,0,175.431,154.844,416.935,156.513,350.658,423.636,134.602,278.064,518.076,300.423
3701,3,3,613.97,613.97,613.97,0,0,407.985,0,0,0,0,0,435.572,386.589,269.174,363.264,613.97,65.4697,397.035,487.528,397.511,435.985,581.143,613.179
3702,10,90,472.331,586.662,114.331,0,0,0,0,0,0,0,0,436.146,472.331,119.82,216.233,329.18,124.029,478.846,425.003,424.951,430.971,510.292,586.662
3703,30,30,323.742,323.742,323.742,0,0,0,0,0,0,0,0,0,0,154.797,276.214,246.318,143.213,329.349,241.35,323.742,259.338,448.638,380.423
3704,3,3,425.804,425.804,425.804,0,0,0,0,367.148,387.122,0,367.17,366.99,407.46,151.653,328.805,425.804,105.324,386.296,426.244,209.801,426.34,567.981,424.92
3705,50,50,422.919,422.919,422.919,0,0,0,0,0,0,0,386.46,386.628,0,215.82,291.575,356.877,80.0653,226.263,470.082,399.265,422.919,565.255,376.48
3706,10,10,547.685,547.685,547.685,0,0,0,0,0,407.842,0,386.516,471.919,0,246.831,336.252,395.346,236.966,378.337,547.685,405.064,449.031,703.837,331.651
3707,5,5,494.378,494.378,494.378,0,0,436.801,0,407.189,407.129,419.035,0,407.148,0,269.686,306.806,475.603,134.174,494.378,476.258,428.071,464.352,516.296,536.345
3708,1,3,510.662,603.325,92.6625,0,0,510.662,0,0,420.031,0,407.234,419.371,0,377.968,265.978,603.325,227.528,364.308,514.062,444.229,532.469,510.742,359.664
3709,70,70,527.411,527.411,527.411,0,0,0,0,0,0,0,0,419.705,0,242.476,210.09,371.781,286.86,404.674,342.469,343.508,437.464,527.411,460.792
3710,2,2,188.808,188.808,188.808,0,0,0,0,0,0,0,0,0,0,118.14,188.808,370.024,141.914,356.428,302.006,317.458,263.063,401.279,321.841
3711,1,90,353.942,497.883,143.942,0,0,0,0,0,0,0,0,0,353.942,233.316,211.834,309.504,52.0027,406.726,410.648,333.415,397.773,522.729,497.883
3712,10,3,386.337,458.674,72.3371,0,0,386.337,0,0,0,0,0,0,0,207.982,240.226,458.674,64.5794,277.513,310.276,247.377,285.814,490.701,277.004
3713,30,30,394.387,394.387,394.387,0,0,0,0,0,0,0,354.314,0,0,204.838,252.504,353.919,235.096,336.187,294.091,394.387,534.628,422.843,328.851
3714,3,50,593.936,637.871,43.9356,0,0,407.795,0,500.002,0,0,593.936,354.431,0,209.961,201.722,409.589,216.226,510.004,364.357,451.325,637.871,436.862,497.542
3715,90,3,419.175,464.35,45.1752,142.947,256.337,419.175,0,354.417,0,0,0,0,143.671,285.895,512.673,464.35,158.113,474.834,515.886,463.503,427.879,407.912,287.343
3716,30,30,394.099,394.099,394.099,0,0,0,0,0,0,197.05,0,0,0,208.691,143.534,140.813,64.992,494.329,373.177,394.099,339.167,527.392,192.872
3717,70,5,638.726,671.452,32.7261,0,0,0,0,638.726,325.665,138.486,316.838,219.995,500.08,311.201,236.934,380.519,114.391,671.452,651.331,216.972,633.675,439.99,530.16
3718,50,50,415.754,415.754,415.754,0,231.887,0,0,0,264.607,212.453,212.877,278.444,232.161,220.547,269.775,366.943,99.172,291.822,529.214,258.907,415.754,556.888,360.323
3719,10,70,500.017,604.034,104.017,0,0,0,0,0,0,0,242.745,500.017,0,305.356,466.888,521.543,88.0198,412.205,462.439,371.429,485.49,604.034,405.546
3720,4,70,500.172,510.343,10.1717,0,0,354.538,0,144.703,232.055,232.854,0,500.172,0,211.632,334.355,451.077,163.951,289.406,344.111,313.709,488.899,510.343,370.558
3721,5,5,603.674,603.674,603.674,0,0,0,0,301.837,0,0,287.486,0,384.483,330.936,374.715,487.801,135.195,603.674,419.31,372.819,574.972,467.369,584.965
3722,4,70,232.863,397.727,164.863,0,0,0,0,212.802,0,0,0,232.863,0,148.216,114.148,478.225,122.044,225.605,372.694,353.153,416.993,397.727,382.363
3723,1,5,232.801,429.601,196.801,0,0,0,0,232.801,0,0,0,232.257,0,164.645,160.915,401.8,101.817,429.601,361.783,212.326,352.045,276.514,447.855
3724,30,30,236.22,236.22,236.22,0,0,212.953,0,232.724,0,0,0,0,0,185.947,105.582,349.906,148.01,305.448,256.716,236.22,215.238,270.452,363.935
3725,5,5,533.395,533.395,533.395,0,0,500.069,0,493.697,0,0,0,385.148,366.892,428.725,364.187,572.138,248.505,533.395,464.357,363.786,390.39,736.296,453.784
3726,50,70,540.897,689.793,148.897,0,0,284.596,0,0,0,0,0,540.897,0,316.467,326.243,569.193,168.099,456.36,411.654,283.505,369.773,689.793,534.199
3727,90,90,662.272,662.272,662.272,361.029,0,492.872,0,0,367.426,366.837,0,0,603.136,394.057,518.508,721.743,137.264,583.805,526.851,415.673,540.217,373.656,662.272
3728,3,3,435.276,435.276,435.276,0,360.615,384.638,0,384.956,0,0,0,0,0,222.462,431.229,435.276,272.64,557.912,542.68,329.664,310.985,452.541,419.877
3729,70,70,474.297,474.297,474.297,0,0,0,0,0,0,0,0,0,0,54.7998,235.156,149.165,54.7998,283.319,314.98,257.075,357.539,474.297,184.276
3730,2,2,151.681,151.681,151.681,0,0,0,0,0,0,0,0,0,0,212.304,151.681,230.067,219.036,233.469,337.181,320.806,259.06,341.314,330.156
3731,50,50,532.522,532.522,532.522,0,0,0,0,0,0,0,360.261,0,0,214.756,227.506,236.333,165.588,356.659,336.231,283.849,532.522,339.914,431.915
3732,90,90,721.893,721.893,721.893,0,0,367.466,0,367.527,0,0,0,595.719,522.947,276.205,391.675,584.931,103.072,519.055,475.176,390.374,226.431,661.438,721.893
3733,3,3,519.39,519.39,519.39,0,0,360.695,0,0,0,0,0,0,0,259.209,273.578,519.39,236.782,445.678,455.784,391.026,266.746,485.295,384.976
3734,3,70,360.264,448.528,88.2642,0,0,0,0,0,0,0,0,360.264,0,51.5708,146.256,168.645,51.5708,270.072,421.924,248.837,351.748,448.528,388.824
3735,4,70,360.721,379.442,18.721,0,0,360.127,0,0,0,0,0,360.721,0,198.793,127.219,476.254,215.502,211.202,200.121,148.141,607.442,379.442,469.815
3736,50,50,645.323,645.323,645.323,0,0,574.783,0,360.305,501.806,0,474.662,360.939,569.112,291.077,333.667,579.566,239.641,514.61,515.613,333.904,645.323,513.877,594.225
3737,50,70,360.392,464.784,104.392,0,0,0,0,0,0,0,0,360.392,0,194.723,346.718,449.268,82.4763,399.997,471.915,232.187,304.979,464.784,497.659
3738,90,90,578.891,578.891,578.891,0,436.59,0,0,523.505,436.436,435.604,0,360.16,436.445,231.651,445.179,544.301,209.939,565.01,464.872,463.209,530.134,364.32,578.891
3739,30,5,475.01,528.021,53.0105,0,0,474.531,0,475.01,0,0,0,0,435.636,249.45,424.766,505.062,150.472,528.021,410.924,433.232,388.452,343.691,607.273
3740,70,5,474.596,597.192,122.596,0,0,0,0,474.596,0,0,0,0,0,65.0423,222.116,280.047,119.515,597.192,337.09,246.923,361.298,446.987,405.849
3741,2,5,474.91,497.819,22.9095,0,0,0,0,474.91,0,0,0,0,436.987,301.053,255.069,308.175,181.623,497.819,420.544,343.711,360.922,376.379,443.974
3742,10,10,506.192,506.192,506.192,0,0,0,0,0,473.096,0,436.482,0,436.905,219.005,407.447,491.485,117.613,350.13,506.192,391.685,498.964,232.665,539.81
3743,30,70,501.493,564.986,63.4928,0,0,0,0,0,0,0,415.589,501.493,415.803,247.105,230.265,405.929,60.5845,277.147,456.218,271.248,549.179,564.986,469.606
3744,50,50,472.026,472.026,472.026,0,0,436.313,0,435.902,324.223,0,351.013,0,351.142,123.861,209.252,576.625,183.957,441.804,424.447,221.566,472.026,500.932,506.284
3745,3,3,690.338,690.338,690.338,0,426.127,416.169,0,511.27,425.866,0,351.149,0,614.466,222.116,478.254,690.338,86.7925,572.54,573.732,389.615,406.298,432.817,658.932
3746,10,90,324.187,434.374,110.187,0,0,0,0,0,0,0,0,0,324.187,159.973,245.98,310.38,161.778,273.06,200.895,205.655,251.133,181.854,434.374
3747,50,50,182.897,182.897,182.897,0,0,0,0,0,0,0,0,0,0,37.9547,120.955,97.2995,116.986,200.869,270.29,90.2175,182.897,385.244,168.615
3748,4,70,415.484,534.968,119.484,0,0,0,0,0,0,0,0,415.484,0,188.055,116.777,261.22,118.194,517.821,246.888,326.097,294.664,534.968,323.192
3749,4,5,472.768,527.536,54.7679,189.17,0,323.886,189.02,472.768,0,0,324.16,415.342,423.302,210.34,457.299,407.772,208.04,527.536,324.491,311.365,476.321,524.683,628.605
3750,30,5,473.005,484.01,11.0052,0,0,423.529,0,473.005,0,0,0,0,0,223.781,343.866,555.057,149.464,484.01,176.187,193.389,373.817,281.611,527.835
3751,2,10,354.17,494.34,140.17,0,0,0,0,0,354.17,0,0,0,0,171.264,197.055,438.01,53.6608,301.3,494.34,164.501,350.914,412.387,410.428
3752,2,90,511.37,588.741,77.3703,0,0,0,0,324.003,354.794,190.286,0,473.229,511.37,243.686,338.756,440.79,123.582,558.006,427.588,380.572,427.588,518.459,588.741
3753,3,3,442.592,442.592,442.592,0,0,0,0,0,0,0,0,324.723,0,213.164,309.557,442.592,115.059,309.604,292.157,328.311,326.441,501.445,236.208
3754,2,3,527.918,557.837,29.9184,0,0,527.918,0,0,394.692,0,527.9,426.215,0,361,140.609,557.837,219.04,389.587,419.383,217.959,567.8,538.43,228.707
3755,10,50,308.306,616.611,308.306,0,0,0,0,0,0,0,308.306,0,208.122,185.36,218.318,298.889,69.2993,388.502,235.705,301.824,616.611,340.34,416.243
3756,30,30,433.765,433.765,433.765,0,0,195.829,0,0,0,419.883,189.568,0,386.389,288.574,229.196,391.658,165.629,367.658,313.908,433.765,273.135,373.321,422.778
3757,30,10,394.208,442.416,48.208,0,0,354.094,0,0,394.208,0,0,0,0,189.343,192.901,382.189,131.783,264.295,442.416,314.531,329.249,330.068,284.71
3758,4,3,394.924,515.848,120.924,0,0,394.924,0,203.752,0,0,0,0,0,322.225,391.926,515.848,241.047,407.504,300.614,358.551,379.618,373.624,449.147
3759,5,50,394.976,453.953,58.9763,0,0,0,0,0,0,0,394.976,189.292,0,148.184,297.13,240.18,87.2779,247.007,397.231,237.943,453.953,326.584,380.289
3760,50,50,461.318,461.318,461.318,0,0,0,0,0,0,0,394.659,354.634,394.425,228.892,319.032,387.85,86.6265,301.276,399.149,384.367,461.318,489.268,498.851
3761,2,30,500.802,505.603,4.80162,233.841,0,0,0,395.251,0,500.802,395.052,387.079,0,391.681,434.824,352.279,136.894,408.502,264.789,505.603,538.104,442.158,539.437
3762,1,90,415.897,587.795,171.897,0,0,0,0,0,0,0,0,395.121,415.897,124.472,136.88,461.369,177.985,421.37,338.391,305.234,339.875,538.241,587.795
3763,3,50,394.355,408.709,14.3546,0,0,0,0,0,0,0,394.355,0,0,131.004,97.533,324.193,92.5166,144.296,295.205,198.034,408.709,400.906,308.687
3764,90,90,424.994,424.994,424.994,0,0,0,0,394.491,233.851,233.085,0,420.087,0,134.003,185.582,278.93,58.2104,424.983,327.701,254.171,293.84,422.175,424.994
3765,2,70,394.114,398.227,4.11372,0,0,0,0,0,232.826,248.318,0,394.114,0,274.188,203.371,353.441,112.926,394.894,381.652,496.637,311.975,398.227,334.107
3766,1,50,500.174,544.348,44.174,0,0,0,0,0,237.049,0,500.174,0,0,266.679,134.187,371.214,301.253,349.264,438.097,402.748,544.348,375.119,291.56
3767,3,10,533.921,591.842,57.9212,0,0,233.144,0,0,533.921,0,0,0,0,243.514,134.712,414.289,134.712,368.644,591.842,249.454,153.764,518.065,339.786
3768,90,90,275.171,275.171,275.171,0,0,233.612,0,0,0,0,0,0,233.586,104.693,121.282,291.224,146.772,185.142,181.929,199.406,324.462,370.743,275.171
3769,1,5,237.174,388.349,151.174,152.438,0,237.051,0,237.174,0,0,0,0,0,172.875,208.805,270.103,124.32,388.349,182.366,184.855,380.971,403.655,107.724
3770,4,5,237.091,362.182,125.091,0,0,0,0,237.091,0,0,0,233.742,232.827,67.5332,108.833,208.927,69.3285,362.182,236.835,141.928,168.013,253.485,273.655
3771,1,90,237.095,252.19,15.0951,0,0,0,0,236.238,0,0,0,236.564,237.095,21.3853,72.5212,79.179,74.3455,304.477,145.182,91.7384,218.221,355.128,252.19
3772,30,50,239.896,479.793,239.896,0,0,0,0,0,0,0,239.896,0,237.065,15.5164,95.9585,323.058,73.5402,428.485,288.227,168.408,479.793,429.646,294.129
3773,3,3,492.653,492.653,492.653,0,0,474.326,0,0,151.97,0,0,0,0,163.067,292.426,492.653,67.7762,318.757,173.94,269.369,186.964,410.751,462.61
3774,50,70,435.576,473.152,37.5758,0,0,0,0,0,0,0,0,435.576,0,102.728,147.5,102.951,58.1224,112.328,153.077,307.936,142.59,473.152,365.45
3775,1,70,435.653,511.306,75.6531,0,0,152.655,0,0,0,0,0,435.653,0,115.293,196.182,203.31,78.5663,365.069,549.624,329.772,242.653,511.306,365.564
3776,1,10,519.656,583.313,63.6563,360.62,360.735,0,0,279.806,519.656,0,0,435.538,0,429.241,431.47,436.342,182.297,559.612,583.313,318.918,533.296,593.076,364.321
3777,5,50,435.888,655.775,219.888,0,0,0,0,0,0,0,435.888,238.572,214.627,228.162,166.247,431.245,182.622,423.66,410.906,234.076,655.775,477.143,429.254
3778,70,90,533.04,576.08,43.0399,0,0,361.058,0,0,361.16,0,0,0,533.04,194.584,270.752,452.117,193.737,519.908,456.32,315.302,433.784,519.346,576.08
3779,4,10,361.325,452.65,91.3249,0,0,360.942,0,0,361.325,0,0,0,0,258.185,339.301,407.884,255.144,481.184,452.65,390.027,393.786,433.65,507.543
3780,10,70,520.01,642.02,122.01,0,0,0,0,360.277,361.474,0,159.015,520.01,0,271.719,367.18,530.695,304.319,432.554,428.949,417.993,318.029,642.02,471.53
3781,1,90,361.044,408.088,47.0439,0,0,0,0,0,0,0,0,0,361.044,173.591,285.91,221.636,203.128,239.171,324.223,206.587,331.735,331.478,408.088
3782,30,30,367.503,367.503,367.503,0,0,0,0,0,0,0,0,0,0,272.799,195.924,274.333,200.65,251.713,318.17,367.503,373.103,488.627,310.866
3783,70,70,694.727,694.727,694.727,0,0,0,0,360.919,0,0,361.184,579.364,361.121,155.491,309.531,415.927,54.4099,459.839,422.673,395.561,504.368,694.727,552.241
3784,5,70,579.089,600.177,21.0887,0,0,475.332,0,0,475.968,506.449,361.392,579.089,0,216.649,380.14,674.665,334.518,543.579,651.936,590.897,576.784,600.177,502.763
3785,50,30,501.752,515.505,13.7523,324.368,0,475.567,324.381,0,475.01,501.752,0,0,360.916,356.735,260.412,633.134,406.762,378.823,576.02,515.505,357.815,576.02,531.831
3786,3,3,539.893,539.893,539.893,0,183.483,506.947,0,502.36,0,0,0,0,475.552,109.987,270.965,539.893,178.778,540.719,326.743,333.924,336.105,470.948,537.104
3787,5,5,468.883,468.883,468.883,0,0,0,0,0,0,0,0,0,0,150.334,194.194,267.101,160.667,468.883,253.929,199.844,227.815,202.887,399.214
3788,10,10,140.76,140.76,140.76,0,0,0,0,0,0,0,0,0,0,88.0228,130.223,178.74,148.349,193.066,140.76,138.82,218.836,260.285,226.86
3789,30,90,506.331,552.663,46.3313,0,0,0,0,0,472.893,325.073,475.6,506.247,506.331,191.96,279.637,407.19,152.413,460.418,589.786,448.145,489.2,560.495,552.663
3790,10,10,490.604,490.604,490.604,0,0,324.979,0,324.291,0,224.75,0,0,0,161.771,296.195,437.958,168.692,556.582,490.604,449.501,451.598,404.311,460.392
3791,2,90,501.714,649.429,147.714,0,0,312.065,0,273.06,0,415.593,0,0,501.714,427.295,365.38,624.13,268.552,546.12,347.745,471.185,317.983,565.178,649.429
3792,1,90,501.649,539.297,37.6487,0,0,415.837,0,415.999,324.44,473.185,0,324.358,501.649,427.638,433.754,603.674,207.525,481.998,514.879,528.369,366.732,556.716,539.297
3793,2,1,528.519,533.038,4.51904,528.519,0,472.926,0,354.396,233.711,0,324.39,242.901,502.048,533.038,493.52,553.853,315.649,612.791,467.421,454.589,384.78,485.803,532.095
3794,1,3,473.972,555.944,81.9718,0,309.137,473.972,0,0,415.547,354.38,0,473.272,0,277.286,510.275,555.944,61.6134,494.861,603.094,520.761,399.397,610.544,398.255
3795,90,90,517.02,517.02,517.02,308.622,0,473.724,0,443.539,472.813,0,473.376,473.612,0,411.244,387.691,613.447,271.344,733.078,515.627,348.455,556.752,561.225,517.02
3796,10,90,691.082,750.163,59.0817,434.747,394.53,355.221,0,528.786,473.966,442.912,473.919,354.485,691.082,729.495,505.059,710.442,265.952,777.572,617.931,553.823,579.839,706.971,750.163
3797,90,70,511.386,602.772,91.3858,0,395.584,0,0,308.774,0,0,354.733,511.386,0,380.198,455.167,452.313,188.668,613.547,436.529,310.098,553.465,602.772,452.361
3798,70,5,434.02,492.04,58.0202,0,395.302,308.56,0,434.02,0,0,0,0,226.209,252.186,404.605,423.119,167.489,492.04,298.448,176.989,250.965,328.727,452.418
3799,70,70,433.559,433.559,433.559,0,0,0,0,0,0,0,0,0,0,52.0507,175.889,331.857,27.625,158.905,298.855,93.7323,67.5973,433.559,169.617
3800,90,70,443.484,446.967,3.48358,0,0,394.991,0,0,0,0,0,443.484,0,136.713,38.5815,433.982,19.0631,219.876,207.251,365.925,263.354,446.967,140.249
3801,50,90,473.11,508.219,35.1096,0,0,0,0,395.01,0,0,0,442.887,473.11,347.202,251.672,348.982,88.2854,454.021,275.877,113.119,194.508,515.774,508.219
3802,90,90,372.919,372.919,372.919,0,0,0,0,0,0,0,0,0,0,274.392,204.826,307.726,224.103,201.486,128.208,368.614,218.841,481.331,372.919
3803,70,70,475.46,475.46,475.46,0,0,0,0,0,0,416.512,0,308.73,0,348.823,257.585,324.94,136.188,455.035,319.934,469.025,371.545,475.46,389.205
3804,2,3,416.225,488.451,72.2254,0,394.492,416.225,0,0,0,395.321,0,308.404,354.467,415.02,398.983,488.451,212.259,378.088,214.302,400.643,485.095,364.807,614.935
3805,30,90,442.848,511.695,68.8476,0,0,0,0,416.671,0,0,415.933,434.507,442.848,222.637,259.668,382.017,222.637,545.341,452.697,397.494,541.866,569.015,511.695
3806,70,90,442.626,465.251,22.6257,0,0,0,0,394.791,416.436,0,0,0,442.626,180.882,260.906,340.013,189.022,507.581,478.872,301.073,400.031,257.958,465.251
3807,3,90,442.806,443.612,0.806182,0,275.251,0,0,425.819,394.884,0,394.646,395.185,442.806,288.976,398.501,342.597,137.128,501.639,681.769,403.272,413.292,630.37,443.612
3808,1,50,534.897,563.793,28.8965,0,237.261,394.881,237.987,394.287,425.372,533.957,534.896,395.013,443.413,223.766,408.521,557.762,321.973,552.573,638.744,559.914,563.793,688.025,634.826
3809,1,90,528.594,655.187,126.594,0,0,0,0,0,0,275.48,0,462.069,528.594,151.753,208.948,457.725,196.815,375.683,366.584,394.961,265.126,550.138,655.188
3810,10,5,534.714,603.428,68.714,0,0,0,237.405,534.714,0,0,0,0,0,142.185,228.964,390.743,284.809,603.428,350.785,231.306,247.833,260.124,255.76
3811,30,90,308.459,362.917,54.4586,0,0,0,0,0,275.224,237.896,237.969,0,308.459,233.062,98.5727,194.522,130.252,321.801,372.447,289.793,411.937,397.358,362.917
3812,30,30,447.075,447.075,447.075,240.308,0,237.308,0,275.403,238.156,237.538,237.803,394.586,309.085,290.615,159.828,290.615,196.657,340.806,396.312,447.075,309.606,487.172,354.17
3813,50,90,433.886,557.771,123.886,0,0,249.651,0,0,256.078,237.221,237.637,425.283,433.886,54.9992,221.62,499.303,54.9992,156.876,512.156,336.443,371.274,468.566,557.771
3814,10,70,500.93,505.861,4.93032,0,0,237.807,0,240.686,237.49,240.233,0,500.93,0,18.0587,119.549,321.613,143.862,437.373,338.98,240.466,295.528,505.861,305.479
3815,10,70,500.811,597.622,96.8108,0,0,240.157,0,492.852,240.438,493.275,435.579,500.811,395.188,373.074,90.3871,472.314,335.423,527.703,448.877,550.549,527.157,597.622,630.377
3816,3,3,473.644,473.644,473.644,0,0,435.822,0,0,0,0,435.857,0,395.503,155.441,225.918,473.644,220.554,371.485,329.769,261.976,487.714,484.825,435.006
3817,70,70,479.175,479.175,479.175,0,0,0,0,0,0,0,0,0,395.887,144.036,123.035,285.548,202.887,183.047,216.523,273.534,105.124,479.175,467.774
3818,70,10,435.679,441.358,5.67897,0,0,0,0,0,435.679,0,0,0,0,149.225,215.894,426.809,262.066,372.43,441.358,245.852,365.797,368.389,443.643
3819,4,50,361.584,393.168,31.5839,0,0,0,0,0,0,0,361.584,301.119,0,302.859,260.871,496.22,308.625,408.283,429.703,398.672,393.168,602.238,398.672
3820,70,70,576.01,576.01,576.01,0,0,436.799,0,0,436.119,0,361.911,288.005,0,203.485,332.829,661.598,163.006,336.112,524.237,364.414,389.821,576.01,337.905
3821,30,5,361.803,475.606,113.803,0,0,0,0,361.803,0,0,0,237.192,0,186.355,221.727,507.918,240.347,475.606,287.734,298.583,175.667,378.385,271.77
3822,90,90,330.965,330.965,330.965,0,0,0,0,0,0,0,0,237.421,0,14.7353,78.3866,236.147,70.8659,134.465,354.137,213.563,182.699,278.842,330.965
3823,3,50,368.405,414.809,46.4046,0,0,0,0,0,0,0,368.405,237.139,0,164.203,74.2824,275.57,12.6392,243.528,288.743,190.035,414.809,452.277,469.345
3824,3,3,416.79,416.79,416.79,0,0,361.395,0,361.291,368.483,0,0,294.655,0,194.649,184.012,416.79,38.1251,592.581,374.966,468.835,303.279,589.309,509.239
3825,10,10,379.139,379.139,379.139,0,0,0,0,367.681,0,0,0,0,237.845,161.813,113.816,301.999,131.357,397.361,379.139,235.363,471.957,455.373,431.69
3826,10,70,520.388,530.775,10.3876,0,0,0,0,0,0,0,0,520.388,237.336,342.958,73.647,303.732,213.525,572.014,267.21,442.667,533.682,530.775,338.671
3827,50,50,425.968,425.968,425.968,0,141.466,0,0,0,0,0,0,0,326.646,310.194,162.931,464.37,106.25,493.937,535.116,396.762,425.968,488.105,653.292
3828,3,3,740.995,740.995,740.995,210.913,0,579.497,0,502.671,502.044,156.861,502.338,436.117,493.568,421.826,480.119,740.995,228.218,715.343,552.089,313.721,588.676,626.234,533.136
3829,4,5,540.427,578.854,38.4271,0,0,0,0,540.427,0,0,0,533.669,436.382,125.231,422.8,338.502,226.735,578.854,489.807,501.058,413.774,645.337,610.765
3830,10,90,436.12,492.241,56.1204,0,0,0,0,0,0,0,0,361.585,436.12,154.147,231.535,265.687,70.5397,240.968,341.472,391.212,387.056,393.17,492.241
3831,10,10,393.273,393.273,393.273,0,0,0,0,197.694,0,0,141.249,0,0,300.77,275.968,352.838,119.197,395.388,393.273,476.269,202.497,177.815,220.979
3832,3,3,636.142,636.142,636.142,0,0,318.071,0,506.577,0,0,0,368.083,0,332.254,343.316,636.142,198.133,613.154,346.706,479.157,282.289,486.166,488.089
